orderID,OrderDate,RequiredDate,ShippedDate,freight,shipperID,ShipmentCompanyName,productID,productName,quantityPerUnit,unitPrice,discontinued,categoryID,categoryName,description,OrderID_actualordes,UnitPrice_actual,quantity,discount,customerID,CustomerCompanyName,contactName,contactTitle,CustomerCity,CustomerCountry,employeeID,employeeName,title,city,country,reportsTo,ReportTo_EmployeeName
10621,8/5/2014,9/2/2014,8/11/2014,23.73,2,United Package,23,Tunnbrod,12 - 250 g pkgs.,9,No,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",10621,9,10,0,ISLAT,Island Trading,Helen Bennett,Marketing Manager,Cowes,UK,4,Margaret Peacock,Sales Representative,New York,USA,8,Laura Callahan
10621,8/5/2014,9/2/2014,8/11/2014,23.73,2,United Package,70,Outback Lager,24 - 355 ml bottles,15,No,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",10621,15,20,0,ISLAT,Island Trading,Helen Bennett,Marketing Manager,Cowes,UK,4,Margaret Peacock,Sales Representative,New York,USA,8,Laura Callahan
10621,8/5/2014,9/2/2014,8/11/2014,23.73,2,United Package,71,Flotemysost,10 - 500 g pkgs.,21.5,No,4,Dairy Products,Cheeses,10621,21.5,15,0,ISLAT,Island Trading,Helen Bennett,Marketing Manager,Cowes,UK,4,Margaret Peacock,Sales Representative,New York,USA,8,Laura Callahan
10630,8/13/2014,9/10/2014,8/19/2014,32.35,2,United Package,55,Pate chinois,24 boxes x 2 pies,24,No,6,Meat & Poultry,Prepared meats,10630,24,12,0.05,KOENE,Koniglich Essen,Philip Cramer,Sales Associate,Brandenburg,Germany,1,Nancy Davolio,Sales Representative,New York,USA,8,Laura Callahan
10630,8/13/2014,9/10/2014,8/19/2014,32.35,2,United Package,76,Lakkalikori,500 ml,18,No,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",10630,18,35,0,KOENE,Koniglich Essen,Philip Cramer,Sales Associate,Brandenburg,Germany,1,Nancy Davolio,Sales Representative,New York,USA,8,Laura Callahan
10718,10/27/2014,11/24/2014,10/29/2014,170.88,3,Federal Shipping,12,Queso Manchego La Pastora,10 - 500 g pkgs.,38,No,4,Dairy Products,Cheeses,10718,38,36,0,KOENE,Koniglich Essen,Philip Cramer,Sales Associate,Brandenburg,Germany,1,Nancy Davolio,Sales Representative,New York,USA,8,Laura Callahan
10718,10/27/2014,11/24/2014,10/29/2014,170.88,3,Federal Shipping,16,Pavlova,32 - 500 g boxes,17.45,No,3,Confections,"Desserts, candies, and sweet breads",10718,17.45,20,0,KOENE,Koniglich Essen,Philip Cramer,Sales Associate,Brandenburg,Germany,1,Nancy Davolio,Sales Representative,New York,USA,8,Laura Callahan
10718,10/27/2014,11/24/2014,10/29/2014,170.88,3,Federal Shipping,36,Inlagd Sill,24 - 250 g  jars,19,No,8,Seafood,Seaweed and fish,10718,19,40,0,KOENE,Koniglich Essen,Philip Cramer,Sales Associate,Brandenburg,Germany,1,Nancy Davolio,Sales Representative,New York,USA,8,Laura Callahan
10718,10/27/2014,11/24/2014,10/29/2014,170.88,3,Federal Shipping,62,Tarte au sucre,48 pies,49.3,No,3,Confections,"Desserts, candies, and sweet breads",10718,49.3,20,0,KOENE,Koniglich Essen,Philip Cramer,Sales Associate,Brandenburg,Germany,1,Nancy Davolio,Sales Representative,New York,USA,8,Laura Callahan
10506,4/15/2014,5/13/2014,5/2/2014,21.19,2,United Package,25,NuNuCa Nuss-Nougat-Creme,20 - 450 g glasses,14,No,3,Confections,"Desserts, candies, and sweet breads",10506,14,18,0.1,KOENE,Koniglich Essen,Philip Cramer,Sales Associate,Brandenburg,Germany,9,Anne Dodsworth,Sales Representative,London,UK,5,Steven Buchanan
10506,4/15/2014,5/13/2014,5/2/2014,21.19,2,United Package,70,Outback Lager,24 - 355 ml bottles,15,No,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",10506,15,14,0.1,KOENE,Koniglich Essen,Philip Cramer,Sales Associate,Brandenburg,Germany,9,Anne Dodsworth,Sales Representative,London,UK,5,Steven Buchanan
10542,5/20/2014,6/17/2014,5/26/2014,10.95,3,Federal Shipping,11,Queso Cabrales,1 kg pkg.,21,No,4,Dairy Products,Cheeses,10542,21,15,0.05,KOENE,Koniglich Essen,Philip Cramer,Sales Associate,Brandenburg,Germany,1,Nancy Davolio,Sales Representative,New York,USA,8,Laura Callahan
10542,5/20/2014,6/17/2014,5/26/2014,10.95,3,Federal Shipping,54,Tourtiere,16 pies,7.45,No,6,Meat & Poultry,Prepared meats,10542,7.45,24,0.05,KOENE,Koniglich Essen,Philip Cramer,Sales Associate,Brandenburg,Germany,1,Nancy Davolio,Sales Representative,New York,USA,8,Laura Callahan
10468,3/7/2014,4/4/2014,3/12/2014,44.12,3,Federal Shipping,30,Nord-Ost Matjeshering,10 - 200 g glasses,25.89,No,8,Seafood,Seaweed and fish,10468,20.7,8,0,KOENE,Koniglich Essen,Philip Cramer,Sales Associate,Brandenburg,Germany,3,Janet Leverling,Sales Representative,New York,USA,8,Laura Callahan
10468,3/7/2014,4/4/2014,3/12/2014,44.12,3,Federal Shipping,43,Ipoh Coffee,16 - 500 g tins,46,No,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",10468,36.8,15,0,KOENE,Koniglich Essen,Philip Cramer,Sales Associate,Brandenburg,Germany,3,Janet Leverling,Sales Representative,New York,USA,8,Laura Callahan
10456,2/25/2014,4/8/2014,2/28/2014,8.12,2,United Package,21,Sir Rodney's Scones,24 pkgs. x 4 pieces,10,No,3,Confections,"Desserts, candies, and sweet breads",10456,8,40,0.15,KOENE,Koniglich Essen,Philip Cramer,Sales Associate,Brandenburg,Germany,8,Laura Callahan,Sales Manager,New York,USA,2,Andrew Fuller
10456,2/25/2014,4/8/2014,2/28/2014,8.12,2,United Package,49,Maxilaku,24 - 50 g pkgs.,20,No,3,Confections,"Desserts, candies, and sweet breads",10456,16,21,0.15,KOENE,Koniglich Essen,Philip Cramer,Sales Associate,Brandenburg,Germany,8,Laura Callahan,Sales Manager,New York,USA,2,Andrew Fuller
10457,2/25/2014,3/25/2014,3/3/2014,11.57,1,Speedy Express,59,Raclette Courdavault,5 kg pkg.,55,No,4,Dairy Products,Cheeses,10457,44,36,0,KOENE,Koniglich Essen,Philip Cramer,Sales Associate,Brandenburg,Germany,2,Andrew Fuller,Vice President Sales,New York,USA,NULL,NULL
10323,10/7/2013,11/4/2013,10/14/2013,4.88,1,Speedy Express,15,Genen Shouyu,24 - 250 ml bottles,15.5,No,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",10323,12.4,5,0,KOENE,Koniglich Essen,Philip Cramer,Sales Associate,Brandenburg,Germany,4,Margaret Peacock,Sales Representative,New York,USA,8,Laura Callahan
10323,10/7/2013,11/4/2013,10/14/2013,4.88,1,Speedy Express,25,NuNuCa Nuss-Nougat-Creme,20 - 450 g glasses,14,No,3,Confections,"Desserts, candies, and sweet breads",10323,11.2,4,0,KOENE,Koniglich Essen,Philip Cramer,Sales Associate,Brandenburg,Germany,4,Margaret Peacock,Sales Representative,New York,USA,8,Laura Callahan
10323,10/7/2013,11/4/2013,10/14/2013,4.88,1,Speedy Express,39,Chartreuse verte,750 cc per bottle,18,No,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",10323,14.4,4,0,KOENE,Koniglich Essen,Philip Cramer,Sales Associate,Brandenburg,Germany,4,Margaret Peacock,Sales Representative,New York,USA,8,Laura Callahan
10325,10/9/2013,10/23/2013,10/14/2013,64.86,3,Federal Shipping,6,Grandma's Boysenberry Spread,12 - 8 oz jars,25,No,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",10325,20,6,0,KOENE,Koniglich Essen,Philip Cramer,Sales Associate,Brandenburg,Germany,1,Nancy Davolio,Sales Representative,New York,USA,8,Laura Callahan
10325,10/9/2013,10/23/2013,10/14/2013,64.86,3,Federal Shipping,13,Konbu,2 kg box,6,No,8,Seafood,Seaweed and fish,10325,4.8,12,0,KOENE,Koniglich Essen,Philip Cramer,Sales Associate,Brandenburg,Germany,1,Nancy Davolio,Sales Representative,New York,USA,8,Laura Callahan
10325,10/9/2013,10/23/2013,10/14/2013,64.86,3,Federal Shipping,14,Tofu,40 - 100 g pkgs.,23.25,No,7,Produce,Dried fruit and bean curd,10325,18.6,9,0,KOENE,Koniglich Essen,Philip Cramer,Sales Associate,Brandenburg,Germany,1,Nancy Davolio,Sales Representative,New York,USA,8,Laura Callahan
10325,10/9/2013,10/23/2013,10/14/2013,64.86,3,Federal Shipping,31,Gorgonzola Telino,12 - 100 g pkgs,12.5,No,4,Dairy Products,Cheeses,10325,10,4,0,KOENE,Koniglich Essen,Philip Cramer,Sales Associate,Brandenburg,Germany,1,Nancy Davolio,Sales Representative,New York,USA,8,Laura Callahan
10325,10/9/2013,10/23/2013,10/14/2013,64.86,3,Federal Shipping,72,Mozzarella di Giovanni,24 - 200 g pkgs.,34.8,No,4,Dairy Products,Cheeses,10325,27.8,40,0,KOENE,Koniglich Essen,Philip Cramer,Sales Associate,Brandenburg,Germany,1,Nancy Davolio,Sales Representative,New York,USA,8,Laura Callahan
10817,1/6/2015,1/20/2015,1/13/2015,306.07,2,United Package,26,Gumbar Gummibarchen,100 - 250 g bags,31.23,No,3,Confections,"Desserts, candies, and sweet breads",10817,31.23,40,0.15,KOENE,Koniglich Essen,Philip Cramer,Sales Associate,Brandenburg,Germany,3,Janet Leverling,Sales Representative,New York,USA,8,Laura Callahan
10817,1/6/2015,1/20/2015,1/13/2015,306.07,2,United Package,38,Côte de Blaye,12 - 75 cl bottles,263.5,No,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",10817,263.5,30,0,KOENE,Koniglich Essen,Philip Cramer,Sales Associate,Brandenburg,Germany,3,Janet Leverling,Sales Representative,New York,USA,8,Laura Callahan
10817,1/6/2015,1/20/2015,1/13/2015,306.07,2,United Package,40,Boston Crab Meat,24 - 4 oz tins,18.4,No,8,Seafood,Seaweed and fish,10817,18.4,60,0.15,KOENE,Koniglich Essen,Philip Cramer,Sales Associate,Brandenburg,Germany,3,Janet Leverling,Sales Representative,New York,USA,8,Laura Callahan
10817,1/6/2015,1/20/2015,1/13/2015,306.07,2,United Package,62,Tarte au sucre,48 pies,49.3,No,3,Confections,"Desserts, candies, and sweet breads",10817,49.3,25,0.15,KOENE,Koniglich Essen,Philip Cramer,Sales Associate,Brandenburg,Germany,3,Janet Leverling,Sales Representative,New York,USA,8,Laura Callahan
10849,1/23/2015,2/20/2015,1/30/2015,0.56,2,United Package,3,Aniseed Syrup,12 - 550 ml bottles,10,No,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",10849,10,49,0,KOENE,Koniglich Essen,Philip Cramer,Sales Associate,Brandenburg,Germany,9,Anne Dodsworth,Sales Representative,London,UK,5,Steven Buchanan
10849,1/23/2015,2/20/2015,1/30/2015,0.56,2,United Package,26,Gumbar Gummibarchen,100 - 250 g bags,31.23,No,3,Confections,"Desserts, candies, and sweet breads",10849,31.23,18,0.15,KOENE,Koniglich Essen,Philip Cramer,Sales Associate,Brandenburg,Germany,9,Anne Dodsworth,Sales Representative,London,UK,5,Steven Buchanan
10799,12/26/2014,2/6/2015,1/5/2015,30.76,3,Federal Shipping,13,Konbu,2 kg box,6,No,8,Seafood,Seaweed and fish,10799,6,20,0.15,KOENE,Koniglich Essen,Philip Cramer,Sales Associate,Brandenburg,Germany,9,Anne Dodsworth,Sales Representative,London,UK,5,Steven Buchanan
10799,12/26/2014,2/6/2015,1/5/2015,30.76,3,Federal Shipping,24,Guarana Fantastica,12 - 355 ml cans,4.5,Yes,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",10799,4.5,20,0.15,KOENE,Koniglich Essen,Philip Cramer,Sales Associate,Brandenburg,Germany,9,Anne Dodsworth,Sales Representative,London,UK,5,Steven Buchanan
10799,12/26/2014,2/6/2015,1/5/2015,30.76,3,Federal Shipping,59,Raclette Courdavault,5 kg pkg.,55,No,4,Dairy Products,Cheeses,10799,55,25,0,KOENE,Koniglich Essen,Philip Cramer,Sales Associate,Brandenburg,Germany,9,Anne Dodsworth,Sales Representative,London,UK,5,Steven Buchanan
10893,2/18/2015,3/18/2015,2/20/2015,77.78,2,United Package,8,Northwoods Cranberry Sauce,12 - 12 oz jars,40,No,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",10893,40,30,0,KOENE,Koniglich Essen,Philip Cramer,Sales Associate,Brandenburg,Germany,9,Anne Dodsworth,Sales Representative,London,UK,5,Steven Buchanan
10893,2/18/2015,3/18/2015,2/20/2015,77.78,2,United Package,24,Guarana Fantastica,12 - 355 ml cans,4.5,Yes,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",10893,4.5,10,0,KOENE,Koniglich Essen,Philip Cramer,Sales Associate,Brandenburg,Germany,9,Anne Dodsworth,Sales Representative,London,UK,5,Steven Buchanan
10893,2/18/2015,3/18/2015,2/20/2015,77.78,2,United Package,29,Thüringer Rostbratwurst,50 bags x 30 sausgs.,123.79,Yes,6,Meat & Poultry,Prepared meats,10893,123.79,24,0,KOENE,Koniglich Essen,Philip Cramer,Sales Associate,Brandenburg,Germany,9,Anne Dodsworth,Sales Representative,London,UK,5,Steven Buchanan
10893,2/18/2015,3/18/2015,2/20/2015,77.78,2,United Package,30,Nord-Ost Matjeshering,10 - 200 g glasses,25.89,No,8,Seafood,Seaweed and fish,10893,25.89,35,0,KOENE,Koniglich Essen,Philip Cramer,Sales Associate,Brandenburg,Germany,9,Anne Dodsworth,Sales Representative,London,UK,5,Steven Buchanan
10893,2/18/2015,3/18/2015,2/20/2015,77.78,2,United Package,36,Inlagd Sill,24 - 250 g  jars,19,No,8,Seafood,Seaweed and fish,10893,19,20,0,KOENE,Koniglich Essen,Philip Cramer,Sales Associate,Brandenburg,Germany,9,Anne Dodsworth,Sales Representative,London,UK,5,Steven Buchanan
11028,4/16/2015,5/14/2015,4/22/2015,29.59,1,Speedy Express,55,Pate chinois,24 boxes x 2 pies,24,No,6,Meat & Poultry,Prepared meats,11028,24,35,0,KOENE,Koniglich Essen,Philip Cramer,Sales Associate,Brandenburg,Germany,2,Andrew Fuller,Vice President Sales,New York,USA,NULL,NULL
11028,4/16/2015,5/14/2015,4/22/2015,29.59,1,Speedy Express,59,Raclette Courdavault,5 kg pkg.,55,No,4,Dairy Products,Cheeses,11028,55,24,0,KOENE,Koniglich Essen,Philip Cramer,Sales Associate,Brandenburg,Germany,2,Andrew Fuller,Vice President Sales,New York,USA,NULL,NULL
10927,3/5/2015,4/2/2015,4/8/2015,19.79,1,Speedy Express,20,Sir Rodney's Marmalade,30 gift boxes,81,No,3,Confections,"Desserts, candies, and sweet breads",10927,81,5,0,LACOR,La corne d'abondance,Daniel Tonini,Sales Representative,Versailles,France,4,Margaret Peacock,Sales Representative,New York,USA,8,Laura Callahan
10927,3/5/2015,4/2/2015,4/8/2015,19.79,1,Speedy Express,52,Filo Mix,16 - 2 kg boxes,7,No,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",10927,7,5,0,LACOR,La corne d'abondance,Daniel Tonini,Sales Representative,Versailles,France,4,Margaret Peacock,Sales Representative,New York,USA,8,Laura Callahan
10927,3/5/2015,4/2/2015,4/8/2015,19.79,1,Speedy Express,76,Lakkalikori,500 ml,18,No,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",10927,18,20,0,LACOR,La corne d'abondance,Daniel Tonini,Sales Representative,Versailles,France,4,Margaret Peacock,Sales Representative,New York,USA,8,Laura Callahan
10972,3/24/2015,4/21/2015,3/26/2015,0.02,2,United Package,17,Alice Mutton,20 - 1 kg tins,39,Yes,6,Meat & Poultry,Prepared meats,10972,39,6,0,LACOR,La corne d'abondance,Daniel Tonini,Sales Representative,Versailles,France,4,Margaret Peacock,Sales Representative,New York,USA,8,Laura Callahan
10972,3/24/2015,4/21/2015,3/26/2015,0.02,2,United Package,33,Geitost,500 g,2.5,No,4,Dairy Products,Cheeses,10972,2.5,7,0,LACOR,La corne d'abondance,Daniel Tonini,Sales Representative,Versailles,France,4,Margaret Peacock,Sales Representative,New York,USA,8,Laura Callahan
10973,3/24/2015,4/21/2015,3/27/2015,15.17,2,United Package,26,Gumbar Gummibarchen,100 - 250 g bags,31.23,No,3,Confections,"Desserts, candies, and sweet breads",10973,31.23,5,0,LACOR,La corne d'abondance,Daniel Tonini,Sales Representative,Versailles,France,6,Michael Suyama,Sales Representative,London,UK,5,Steven Buchanan
10973,3/24/2015,4/21/2015,3/27/2015,15.17,2,United Package,41,Jack's New England Clam Chowder,12 - 12 oz cans,9.65,No,8,Seafood,Seaweed and fish,10973,9.65,6,0,LACOR,La corne d'abondance,Daniel Tonini,Sales Representative,Versailles,France,6,Michael Suyama,Sales Representative,London,UK,5,Steven Buchanan
10973,3/24/2015,4/21/2015,3/27/2015,15.17,2,United Package,75,Rhonbrau Klosterbier,24 - 0.5 l bottles,7.75,No,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",10973,7.75,10,0,LACOR,La corne d'abondance,Daniel Tonini,Sales Representative,Versailles,France,6,Michael Suyama,Sales Representative,London,UK,5,Steven Buchanan
10858,1/29/2015,2/26/2015,2/3/2015,52.51,1,Speedy Express,7,Uncle Bob's Organic Dried Pears,12 - 1 lb pkgs.,30,No,7,Produce,Dried fruit and bean curd,10858,30,5,0,LACOR,La corne d'abondance,Daniel Tonini,Sales Representative,Versailles,France,2,Andrew Fuller,Vice President Sales,New York,USA,NULL,NULL
10858,1/29/2015,2/26/2015,2/3/2015,52.51,1,Speedy Express,27,Schoggi Schokolade,100 - 100 g pieces,43.9,No,3,Confections,"Desserts, candies, and sweet breads",10858,43.9,10,0,LACOR,La corne d'abondance,Daniel Tonini,Sales Representative,Versailles,France,2,Andrew Fuller,Vice President Sales,New York,USA,NULL,NULL
10858,1/29/2015,2/26/2015,2/3/2015,52.51,1,Speedy Express,70,Outback Lager,24 - 355 ml bottles,15,No,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",10858,15,4,0,LACOR,La corne d'abondance,Daniel Tonini,Sales Representative,Versailles,France,2,Andrew Fuller,Vice President Sales,New York,USA,NULL,NULL
10832,1/14/2015,2/11/2015,1/19/2015,43.26,2,United Package,13,Konbu,2 kg box,6,No,8,Seafood,Seaweed and fish,10832,6,3,0.2,LAMAI,La maison d'Asie,Annette Roulet,Sales Manager,Toulouse,France,2,Andrew Fuller,Vice President Sales,New York,USA,NULL,NULL
10832,1/14/2015,2/11/2015,1/19/2015,43.26,2,United Package,25,NuNuCa Nuss-Nougat-Creme,20 - 450 g glasses,14,No,3,Confections,"Desserts, candies, and sweet breads",10832,14,10,0.2,LAMAI,La maison d'Asie,Annette Roulet,Sales Manager,Toulouse,France,2,Andrew Fuller,Vice President Sales,New York,USA,NULL,NULL
10832,1/14/2015,2/11/2015,1/19/2015,43.26,2,United Package,44,Gula Malacca,20 - 2 kg bags,19.45,No,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",10832,19.45,16,0.2,LAMAI,La maison d'Asie,Annette Roulet,Sales Manager,Toulouse,France,2,Andrew Fuller,Vice President Sales,New York,USA,NULL,NULL
10832,1/14/2015,2/11/2015,1/19/2015,43.26,2,United Package,64,Wimmers gute Semmelknodel,20 bags x 4 pieces,33.25,No,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",10832,33.25,3,0,LAMAI,La maison d'Asie,Annette Roulet,Sales Manager,Toulouse,France,2,Andrew Fuller,Vice President Sales,New York,USA,NULL,NULL
10787,12/19/2014,1/2/2015,12/26/2014,249.93,1,Speedy Express,2,Chang,24 - 12 oz bottles,19,No,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",10787,19,15,0.05,LAMAI,La maison d'Asie,Annette Roulet,Sales Manager,Toulouse,France,2,Andrew Fuller,Vice President Sales,New York,USA,NULL,NULL
10787,12/19/2014,1/2/2015,12/26/2014,249.93,1,Speedy Express,29,Thüringer Rostbratwurst,50 bags x 30 sausgs.,123.79,Yes,6,Meat & Poultry,Prepared meats,10787,123.79,20,0.05,LAMAI,La maison d'Asie,Annette Roulet,Sales Manager,Toulouse,France,2,Andrew Fuller,Vice President Sales,New York,USA,NULL,NULL
10923,3/3/2015,4/14/2015,3/13/2015,68.26,3,Federal Shipping,42,Singaporean Hokkien Fried Mee,32 - 1 kg pkgs.,14,Yes,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",10923,14,10,0.2,LAMAI,La maison d'Asie,Annette Roulet,Sales Manager,Toulouse,France,7,Robert King,Sales Representative,London,UK,5,Steven Buchanan
10923,3/3/2015,4/14/2015,3/13/2015,68.26,3,Federal Shipping,43,Ipoh Coffee,16 - 500 g tins,46,No,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",10923,46,10,0.2,LAMAI,La maison d'Asie,Annette Roulet,Sales Manager,Toulouse,France,7,Robert King,Sales Representative,London,UK,5,Steven Buchanan
10923,3/3/2015,4/14/2015,3/13/2015,68.26,3,Federal Shipping,67,Laughing Lumberjack Lager,24 - 12 oz bottles,14,No,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",10923,14,24,0.2,LAMAI,La maison d'Asie,Annette Roulet,Sales Manager,Toulouse,France,7,Robert King,Sales Representative,London,UK,5,Steven Buchanan
11051,4/27/2015,5/25/2015,NULL,2.79,3,Federal Shipping,24,Guarana Fantastica,12 - 355 ml cans,4.5,Yes,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",11051,4.5,10,0.2,LAMAI,La maison d'Asie,Annette Roulet,Sales Manager,Toulouse,France,7,Robert King,Sales Representative,London,UK,5,Steven Buchanan
10371,12/3/2013,12/31/2013,12/24/2013,0.45,1,Speedy Express,36,Inlagd Sill,24 - 250 g  jars,19,No,8,Seafood,Seaweed and fish,10371,15.2,6,0.2,LAMAI,La maison d'Asie,Annette Roulet,Sales Manager,Toulouse,France,1,Nancy Davolio,Sales Representative,New York,USA,8,Laura Callahan
10358,11/20/2013,12/18/2013,11/27/2013,19.64,1,Speedy Express,24,Guarana Fantastica,12 - 355 ml cans,4.5,Yes,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",10358,3.6,10,0.05,LAMAI,La maison d'Asie,Annette Roulet,Sales Manager,Toulouse,France,5,Steven Buchanan,Sales Manager,London,UK,2,Andrew Fuller
10358,11/20/2013,12/18/2013,11/27/2013,19.64,1,Speedy Express,34,Sasquatch Ale,24 - 12 oz bottles,14,No,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",10358,11.2,10,0.05,LAMAI,La maison d'Asie,Annette Roulet,Sales Manager,Toulouse,France,5,Steven Buchanan,Sales Manager,London,UK,2,Andrew Fuller
10358,11/20/2013,12/18/2013,11/27/2013,19.64,1,Speedy Express,36,Inlagd Sill,24 - 250 g  jars,19,No,8,Seafood,Seaweed and fish,10358,15.2,20,0.05,LAMAI,La maison d'Asie,Annette Roulet,Sales Manager,Toulouse,France,5,Steven Buchanan,Sales Manager,London,UK,2,Andrew Fuller
10350,11/11/2013,12/9/2013,12/3/2013,64.19,2,United Package,50,Valkoinen suklaa,12 - 100 g bars,16.25,No,3,Confections,"Desserts, candies, and sweet breads",10350,13,15,0.1,LAMAI,La maison d'Asie,Annette Roulet,Sales Manager,Toulouse,France,6,Michael Suyama,Sales Representative,London,UK,5,Steven Buchanan
10350,11/11/2013,12/9/2013,12/3/2013,64.19,2,United Package,69,Gudbrandsdalsost,10 kg pkg.,36,No,4,Dairy Products,Cheeses,10350,28.8,18,0.1,LAMAI,La maison d'Asie,Annette Roulet,Sales Manager,Toulouse,France,6,Michael Suyama,Sales Representative,London,UK,5,Steven Buchanan
10454,2/21/2014,3/21/2014,2/25/2014,2.74,3,Federal Shipping,16,Pavlova,32 - 500 g boxes,17.45,No,3,Confections,"Desserts, candies, and sweet breads",10454,13.9,20,0.2,LAMAI,La maison d'Asie,Annette Roulet,Sales Manager,Toulouse,France,4,Margaret Peacock,Sales Representative,New York,USA,8,Laura Callahan
10454,2/21/2014,3/21/2014,2/25/2014,2.74,3,Federal Shipping,33,Geitost,500 g,2.5,No,4,Dairy Products,Cheeses,10454,2,20,0.2,LAMAI,La maison d'Asie,Annette Roulet,Sales Manager,Toulouse,France,4,Margaret Peacock,Sales Representative,New York,USA,8,Laura Callahan
10454,2/21/2014,3/21/2014,2/25/2014,2.74,3,Federal Shipping,46,Spegesild,4 - 450 g glasses,12,No,8,Seafood,Seaweed and fish,10454,9.6,10,0.2,LAMAI,La maison d'Asie,Annette Roulet,Sales Manager,Toulouse,France,4,Margaret Peacock,Sales Representative,New York,USA,8,Laura Callahan
10493,4/2/2014,4/30/2014,4/10/2014,10.64,3,Federal Shipping,65,Louisiana Fiery Hot Pepper Sauce,32 - 8 oz bottles,21.05,No,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",10493,16.8,15,0.1,LAMAI,La maison d'Asie,Annette Roulet,Sales Manager,Toulouse,France,4,Margaret Peacock,Sales Representative,New York,USA,8,Laura Callahan
10493,4/2/2014,4/30/2014,4/10/2014,10.64,3,Federal Shipping,66,Louisiana Hot Spiced Okra,24 - 8 oz jars,17,No,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",10493,13.6,10,0.1,LAMAI,La maison d'Asie,Annette Roulet,Sales Manager,Toulouse,France,4,Margaret Peacock,Sales Representative,New York,USA,8,Laura Callahan
10493,4/2/2014,4/30/2014,4/10/2014,10.64,3,Federal Shipping,69,Gudbrandsdalsost,10 kg pkg.,36,No,4,Dairy Products,Cheeses,10493,28.8,10,0.1,LAMAI,La maison d'Asie,Annette Roulet,Sales Manager,Toulouse,France,4,Margaret Peacock,Sales Representative,New York,USA,8,Laura Callahan
10425,1/24/2014,2/21/2014,2/14/2014,7.93,2,United Package,55,Pate chinois,24 boxes x 2 pies,24,No,6,Meat & Poultry,Prepared meats,10425,19.2,10,0.25,LAMAI,La maison d'Asie,Annette Roulet,Sales Manager,Toulouse,France,6,Michael Suyama,Sales Representative,London,UK,5,Steven Buchanan
10425,1/24/2014,2/21/2014,2/14/2014,7.93,2,United Package,76,Lakkalikori,500 ml,18,No,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",10425,14.4,20,0.25,LAMAI,La maison d'Asie,Annette Roulet,Sales Manager,Toulouse,France,6,Michael Suyama,Sales Representative,London,UK,5,Steven Buchanan
10413,1/14/2014,2/11/2014,1/16/2014,95.66,2,United Package,1,Chai,10 boxes x 20 bags,18,No,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",10413,14.4,24,0,LAMAI,La maison d'Asie,Annette Roulet,Sales Manager,Toulouse,France,3,Janet Leverling,Sales Representative,New York,USA,8,Laura Callahan
10413,1/14/2014,2/11/2014,1/16/2014,95.66,2,United Package,62,Tarte au sucre,48 pies,49.3,No,3,Confections,"Desserts, candies, and sweet breads",10413,39.4,40,0,LAMAI,La maison d'Asie,Annette Roulet,Sales Manager,Toulouse,France,3,Janet Leverling,Sales Representative,New York,USA,8,Laura Callahan
10413,1/14/2014,2/11/2014,1/16/2014,95.66,2,United Package,76,Lakkalikori,500 ml,18,No,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",10413,14.4,14,0,LAMAI,La maison d'Asie,Annette Roulet,Sales Manager,Toulouse,France,3,Janet Leverling,Sales Representative,New York,USA,8,Laura Callahan
10500,4/9/2014,5/7/2014,4/17/2014,42.68,1,Speedy Express,15,Genen Shouyu,24 - 250 ml bottles,15.5,No,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",10500,15.5,12,0.05,LAMAI,La maison d'Asie,Annette Roulet,Sales Manager,Toulouse,France,6,Michael Suyama,Sales Representative,London,UK,5,Steven Buchanan
